okrsek	celkem	ANO	ODS	CSSD	KSCM	KDU	SZ	TOP	CP	Usv	SSO	Ost
547395_44002	4879	940	621	630	-1	219	-1	668	-1	-1	-1	1801
547395_44003	5609	1216	988	544	-1	272	-1	753	-1	-1	-1	1836
547395_44004	7481	1398	1666	387	-1	378	-1	1300	-1	-1	-1	2352
547409_51001	3494	-1	2176	-1	-1	-1	-1	1318	-1	-1	-1	0
547417_18001	6826	-1	1163	717	442	314	389	876	427	-1	783	1715
547417_18002	8015	-1	2094	885	395	416	476	1492	584	-1	335	1338
547417_18003	8897	-1	1947	1052	254	594	676	1763	518	-1	589	1504
547417_18004	7390	-1	1364	1294	387	344	379	979	590	-1	654	1399
547417_18005	6989	-1	1303	1128	327	449	463	622	942	-1	494	1261
547417_18006	6924	-1	1870	1044	449	267	296	752	750	-1	176	1320
547417_18007	6913	-1	1168	1423	718	243	277	726	734	-1	414	1210
547417_18008	5890	-1	1086	1396	397	141	187	764	394	-1	357	1168
547417_18009	6701	-1	1262	785	810	238	291	1092	576	-1	425	1222
547417_18010	6997	-1	1295	1079	1206	255	265	599	529	-1	387	1382
547417_18011	7597	-1	1343	1129	909	267	330	991	801	-1	454	1373
547417_18012	5751	-1	1092	658	155	224	247	1405	626	-1	454	890
550973_23001	6785	1359	1098	542	333	551	586	780	-1	-1	97	1439
550973_23002	7310	1360	1085	402	316	844	480	700	-1	-1	47	2076
550973_23003	8110	1906	1047	1009	360	338	750	491	-1	-1	295	1914
550973_23004	7529	1069	717	1044	444	821	466	658	-1	-1	87	2223
550973_23005	6872	1205	813	341	329	1096	856	629	-1	-1	169	1434
550973_23006	8407	1378	1474	1178	397	421	551	649	-1	-1	190	2169
550973_23007	7434	685	1262	855	496	277	974	299	-1	-1	286	2300
550973_23008	6919	1197	777	549	417	524	956	609	-1	-1	102	1788
550973_23009	6785	1754	781	705	361	774	566	607	-1	-1	135	1102
550973_23010	2387	266	688	314	136	175	243	98	-1	-1	3	464
550973_23011	4133	397	498	316	179	216	622	182	-1	-1	135	1588
550973_23012	3932	461	1683	92	90	139	271	141	-1	-1	135	920
550973_23013	6119	725	319	632	315	819	1176	414	-1	-1	99	1620
550973_23014	3452	1057	849	242	196	186	162	280	-1	-1	106	374
550973_23015	5931	909	1019	868	816	342	507	404	-1	-1	4	1062
550973_23016	7849	1673	1537	889	501	330	598	452	-1	-1	180	1689
550973_23017	4785	1049	432	977	563	190	164	387	-1	-1	303	720
550973_23018	15224	2413	3136	1805	1450	569	794	767	-1	-1	428	3862
550973_23019	7824	980	854	1160	856	563	458	373	-1	-1	363	2217
550973_23020	7998	1154	1036	1114	541	844	802	533	-1	-1	366	1608
550973_23021	8633	1030	1133	1444	532	700	603	762	-1	-1	185	2244
550973_23022	11094	1743	1155	1154	639	926	882	555	-1	-1	572	3468
550973_23023	7791	1673	927	1460	813	605	394	580	-1	-1	66	1273
550973_23024	10947	2057	1360	2387	865	1079	767	764	-1	-1	288	1380
550973_23025	10489	1773	960	1974	587	1402	788	802	-1	-1	293	1910
550973_23026	7255	1525	936	1056	691	329	638	369	-1	-1	415	1296
550973_23027	8833	1667	831	1481	541	1011	1048	799	-1	-1	92	1363
550973_23028	8941	1938	1222	1791	495	881	527	648	-1	-1	51	1388
550973_23029	6496	615	486	1133	1144	463	692	383	-1	-1	114	1466
550973_23030	10125	1742	966	2058	450	1083	813	645	-1	-1	605	1763
550973_23031	15081	3234	1633	2013	811	1352	1939	725	-1	-1	502	2872
550973_23032	12575	1298	1238	1246	327	1127	1080	1883	-1	-1	405	3971
550973_23033	7623	1397	634	1760	88	1100	782	274	-1	-1	137	1451
550973_23034	11819	2211	1399	2040	507	1512	736	594	-1	-1	558	2262
550973_23035	11319	1738	1519	1912	506	1549	1196	638	-1	-1	189	2072
550973_23036	8193	1151	1152	1108	278	887	736	659	-1	-1	4	2218
550973_23037	9450	1850	1018	963	819	516	1038	577	-1	-1	584	2085
550973_23038	11628	2051	1861	1483	767	608	990	837	-1	-1	193	2838
550973_23039	15433	3011	1920	1625	633	1821	1929	1105	-1	-1	545	2844
550973_23040	15254	2589	1899	1427	585	1943	2654	1269	-1	-1	408	2480
550973_23041	14862	2528	2038	2055	828	1412	1322	1463	-1	-1	603	2613
550973_23042	13342	1933	2034	674	180	2180	2579	1166	-1	-1	266	2330
550973_23043	13514	2712	2376	1181	283	1935	2072	1142	-1	-1	90	1723
550973_23044	13713	1687	1436	1144	225	2639	3208	894	-1	-1	193	2287
550973_23045	14929	2072	1184	718	363	2126	3113	1271	-1	-1	672	3410
550973_23046	12813	1940	1998	1162	555	1508	1428	1126	-1	-1	142	2954
550973_23047	10884	2354	1362	1041	210	888	1019	821	-1	-1	182	3007
550973_23048	11007	1454	1260	946	136	982	1092	826	-1	-1	390	3921
550973_23049	7859	1380	1062	958	181	681	461	588	-1	-1	280	2268
550973_23050	8237	1591	1220	825	498	862	422	280	-1	-1	358	2181
550973_23051	7728	1084	1400	981	510	322	943	294	-1	-1	102	2092
550973_23052	8136	1267	1224	1546	822	894	566	509	-1	-1	71	1237
550973_23053	10104	1672	1456	1384	720	908	590	869	-1	-1	240	2265
550973_23054	10789	1692	2043	997	314	1472	936	1051	-1	-1	469	1815
550973_23055	9615	1284	1225	1078	453	739	826	869	-1	-1	503	2638
550973_23056	8355	1520	1307	936	451	1096	389	702	-1	-1	376	1578
550973_23057	10616	2043	1278	1568	465	868	1153	537	-1	-1	595	2109
550973_23058	8272	1812	994	1663	1189	544	278	508	-1	-1	181	1103
550973_23059	10813	1940	1565	1806	552	1407	139	1219	-1	-1	450	1735
550973_23060	6838	1087	769	1134	372	617	687	517	-1	-1	366	1289
550973_23061	10183	1933	1064	1085	355	1132	886	861	-1	-1	230	2637
550973_23062	11430	2134	1479	1934	761	413	593	1080	-1	-1	395	2641
550973_23063	10412	1893	1202	1393	450	1007	743	367	-1	-1	235	3122
550973_23064	13113	1811	1537	2076	1031	785	1586	512	-1	-1	241	3534
550973_23065	11875	1806	1731	1648	497	1168	1125	443	-1	-1	405	3052
550973_23066	9464	1448	1294	903	626	802	793	878	-1	-1	280	2440
550973_23067	12529	1681	1030	1540	406	1974	1293	920	-1	-1	510	3175
550973_23068	10485	1615	943	635	271	1199	1136	1286	-1	-1	409	2991
550973_23069	10923	1738	1020	937	270	3185	665	670	-1	-1	367	2071
550973_23070	11989	1673	2227	909	481	1024	925	471	-1	-1	512	3767
550990_27001	5054	1102	398	1359	502	463	483	313	-1	-1	131	303
550990_27002	5430	1094	698	956	352	986	559	549	-1	-1	101	135
550990_27003	7641	1661	777	1365	526	1091	1193	688	-1	-1	56	284
550990_27004	5366	1381	345	1345	286	391	889	416	-1	-1	38	275
550990_27005	5586	909	640	1152	1271	278	769	261	-1	-1	72	234
550990_27006	7053	1322	809	917	392	1414	709	950	-1	-1	247	293
550990_27007	8061	1737	1041	1099	179	1165	1115	1265	-1	-1	204	256
550990_27008	7705	1343	899	1380	426	1117	1169	859	-1	-1	120	392
550990_27009	8402	1783	778	1692	129	1201	1131	1213	-1	-1	110	365
550990_27010	6159	1428	611	1155	316	540	471	1258	-1	-1	56	324
550990_27011	5820	1262	738	675	144	1132	911	758	-1	-1	107	93
550990_27012	6685	1574	451	1394	278	976	981	763	-1	-1	147	121
550990_27013	6306	1218	866	782	252	1337	599	940	-1	-1	98	214
550990_27014	6715	1824	759	888	256	1170	627	805	-1	-1	87	299
550990_27015	6459	1500	832	1117	263	1014	742	621	-1	-1	110	260
550990_27016	7806	1764	1063	917	426	1553	796	891	-1	-1	78	318
550990_27017	6010	917	662	1574	692	871	488	463	-1	-1	60	283
550990_27018	7834	1849	1203	1366	323	1051	574	949	-1	-1	128	391
550990_27019	6296	1221	658	1305	524	859	933	386	-1	-1	63	347
550990_27020	7953	1590	882	1660	556	1447	646	704	-1	-1	78	390
550990_27021	6819	1676	841	1301	700	613	443	747	-1	-1	119	379
550990_27022	6223	1441	732	1371	587	946	397	450	-1	-1	60	239
550990_27023	6829	1646	813	1505	831	1006	282	558	-1	-1	23	165
550990_27024	5560	1294	512	1135	513	966	421	308	-1	-1	52	359
550990_27025	6146	1108	577	1180	1164	539	638	428	-1	-1	86	426
551007_13001	10984	2162	1086	2023	545	1335	1765	1122	-1	-1	183	763
551007_13002	10422	2239	1189	1902	579	1215	1060	1314	-1	-1	70	854
551007_13003	12990	2373	1430	2136	1058	1248	1488	1806	-1	-1	140	1311
551007_13004	11052	2833	1132	1572	909	1094	664	1610	-1	-1	218	1020
551007_13005	13066	3152	689	2436	2059	1442	1098	1008	-1	-1	117	1065
551007_13006	7934	1899	874	2312	587	316	578	486	-1	-1	98	784
551007_13007	15831	3562	3509	1732	690	1494	1479	1653	-1	-1	220	1492
551007_13008	13987	3064	1474	2132	539	1314	1941	2052	-1	-1	175	1296
551007_13009	12698	2358	1540	2278	1176	1161	1505	1508	-1	-1	176	996
551007_13010	13662	2896	2112	1970	381	1781	1423	1947	-1	-1	137	1015
551007_13011	14197	2094	1848	2518	400	1183	2298	1924	-1	-1	156	1776
551007_13012	11369	2334	1848	1462	622	1304	1498	1147	-1	-1	152	1002
551007_13013	11132	2236	1443	1425	483	1293	1082	1461	-1	-1	197	1512
551007_13014	9085	1519	867	2122	781	777	887	1186	-1	-1	60	886
551007_13015	7445	1655	1073	1239	834	1025	453	371	-1	-1	74	721
551007_13016	11158	2759	1173	2514	785	1154	869	711	-1	-1	96	1097
551007_13017	11806	2156	1652	2672	1079	1198	1338	861	-1	-1	187	663
551007_13018	9223	2320	1041	1940	886	779	695	704	-1	-1	100	758
551031_20001	7376	1217	601	1535	310	1052	734	468	-1	-1	116	1343
551031_20002	9913	1575	953	1293	503	1284	1230	884	-1	-1	537	1654
551031_20003	12452	2328	1130	2190	1237	1632	948	988	-1	-1	218	1781
551031_20004	11452	1948	1475	1537	486	1777	740	1129	-1	-1	383	1977
551031_20005	6320	1390	647	1061	231	636	789	318	-1	-1	156	1092
551031_20006	4757	847	282	1266	179	733	425	356	-1	-1	157	512
551031_20007	9889	1732	1290	1206	464	1401	813	760	-1	-1	491	1732
551031_20008	7661	1349	1205	877	284	690	766	739	-1	-1	391	1360
551031_20009	2301	316	106	808	140	249	262	73	-1	-1	44	303
551031_20010	5082	1062	156	1747	254	582	359	54	-1	-1	121	747
551031_20011	9375	2113	631	1805	404	781	968	822	-1	-1	323	1528
551031_20012	4028	696	70	932	251	281	811	280	-1	-1	105	602
551031_20013	11443	2403	1044	1437	530	2298	377	931	-1	-1	574	1849
551031_20014	9655	1441	585	2742	1725	1233	204	241	-1	-1	113	1371
551031_20015	9819	1868	815	2035	505	1089	546	498	-1	-1	32	2431
551031_20016	9009	1057	731	1994	864	1259	476	642	-1	-1	290	1696
551031_20017	8796	1947	598	1130	602	1320	468	917	-1	-1	192	1622
551031_20018	11103	2744	893	1443	924	1087	1134	1122	-1	-1	332	1424
551031_20019	8549	1883	703	1460	398	946	644	624	-1	-1	224	1667
551031_20020	9658	1663	1038	2117	634	1066	594	908	-1	-1	220	1418
551031_20021	11476	2526	1434	2264	258	693	1204	1059	-1	-1	639	1399
551031_20022	10460	2343	962	1552	493	1535	714	571	-1	-1	387	1903
551031_20023	4634	772	236	1133	264	1165	333	113	-1	-1	165	453
551031_20024	5171	1147	317	975	247	756	370	366	-1	-1	283	710
551031_20025	10544	1823	637	1480	441	2243	1089	702	-1	-1	253	1876
551031_20026	9243	2527	574	1243	557	1227	666	626	-1	-1	375	1448
551031_20027	13680	3094	1500	1747	400	1409	814	1108	-1	-1	236	3372
551031_20028	15260	2588	826	2155	626	1910	571	500	-1	-1	409	5675
551031_20029	11999	1474	258	2090	693	730	208	281	-1	-1	79	6186
551031_20030	9018	1906	182	736	592	873	226	405	-1	-1	155	3943
551031_20031	8357	1130	502	949	553	1086	201	211	-1	-1	139	3586
551031_20032	11495	1028	359	1911	769	1352	496	100	-1	-1	177	5303
551031_20033	9921	1614	666	822	211	871	251	460	-1	-1	111	4915
551031_20034	8923	948	266	1060	752	387	60	473	-1	-1	276	4701
551031_20035	13930	1531	516	1234	964	725	238	315	-1	-1	35	8372
551031_20036	10797	1467	523	1169	680	1265	259	305	-1	-1	200	4929
551031_20037	11848	1293	737	1396	350	871	215	371	-1	-1	277	6338
551031_20038	13094	1690	645	1637	856	1844	306	423	-1	-1	319	5374
551031_20039	11003	1309	500	1352	560	1258	176	366	-1	-1	140	5342
551031_20040	15441	1103	865	2035	791	1625	307	904	-1	-1	167	7644
551031_20041	13571	1385	454	1299	531	1426	125	381	-1	-1	281	7689
551031_20042	12405	1365	645	1219	458	1083	96	489	-1	-1	73	6977
551031_20043	7095	686	489	589	210	367	191	98	-1	-1	165	4300
551031_20044	15612	3367	1933	1564	199	2315	1260	2500	-1	-1	183	2291
551031_20045	14631	2717	1786	1956	383	1920	784	2311	-1	-1	395	2379
551058_29001	6503	1533	291	1432	407	1082	424	706	-1	-1	91	537
551058_29002	4834	1043	324	1041	395	443	383	534	-1	-1	159	512
551058_29003	7085	1893	305	877	798	1031	604	892	-1	-1	89	596
551058_29004	9882	2657	1056	724	772	1584	832	1302	-1	-1	230	725
551058_29005	9693	1633	620	1107	607	1999	1326	1413	-1	-1	139	849
551058_29006	8682	2102	588	1245	515	1315	442	889	-1	-1	307	1279
551058_29007	9489	2396	682	1063	446	1438	1041	1354	-1	-1	258	811
551058_29008	8679	1757	430	655	702	1693	943	1544	-1	-1	259	696
551058_29009	7229	1493	732	573	337	1528	584	681	-1	-1	165	1136
551058_29010	8787	2070	662	937	396	2002	775	591	-1	-1	231	1123
551058_29011	9543	3098	365	1189	272	1987	760	1286	-1	-1	106	480
551058_29012	11707	3678	894	1054	543	2052	906	1415	-1	-1	203	962
551058_29013	8371	1427	917	1313	604	1796	621	599	-1	-1	123	971
551058_29014	11547	3168	1021	1331	694	2410	519	1083	-1	-1	77	1244
551058_29015	7345	1917	737	1456	1051	558	598	289	-1	-1	33	706
551058_29016	10056	3406	877	1387	384	1879	363	819	-1	-1	153	788
551058_29017	8590	2489	775	1329	255	1652	654	725	-1	-1	134	577
551058_29018	7469	2445	626	1713	237	1136	295	401	-1	-1	30	586
551058_29019	7031	2164	676	1541	679	746	267	518	-1	-1	74	366
551066_4001	7644	1169	571	2651	539	320	-1	331	-1	-1	-1	2063
551066_4002	6490	1050	326	1830	585	360	-1	878	-1	-1	-1	1461
551066_4003	6983	1552	680	1135	479	684	-1	1173	-1	-1	-1	1280
551066_4004	7545	1131	888	1258	556	891	-1	1023	-1	-1	-1	1798
551066_4005	7471	1098	824	1187	389	884	-1	1407	-1	-1	-1	1682
551066_4006	7298	1069	534	1242	808	459	-1	1342	-1	-1	-1	1844
551066_4007	3281	796	707	476	196	140	-1	310	-1	-1	-1	656
551074_8001	8155	1682	423	1136	442	615	-1	625	-1	42	-1	3190
551074_8002	5114	1151	516	663	597	705	-1	473	-1	90	-1	919
551074_8003	6160	1365	512	1554	403	458	-1	460	-1	90	-1	1318
551074_8004	8359	1464	953	2309	543	888	-1	414	-1	69	-1	1719
551074_8005	3039	632	225	922	287	290	-1	211	-1	26	-1	446
551074_8006	1175	321	64	398	95	59	-1	22	-1	59	-1	157
551074_8007	3862	797	283	1757	200	203	-1	76	-1	155	-1	391
551074_8008	4473	1093	328	1455	355	264	-1	109	-1	189	-1	680
551074_8009	4286	722	247	2011	362	291	-1	110	-1	228	-1	315
551082_1001	6178	1221	1120	908	305	2059	-1	490	-1	-1	-1	75
551082_1002	6912	1111	1292	1192	617	2109	-1	454	-1	-1	-1	137
551082_1003	8450	1346	1944	1731	454	2334	-1	552	-1	-1	-1	89
551082_1004	7379	1426	1028	1463	560	2264	-1	451	-1	-1	-1	187
551082_1005	6242	1043	916	865	207	2548	-1	494	-1	-1	-1	169
551082_1006	7011	1192	1433	994	293	2314	-1	626	-1	-1	-1	159
551082_1007	6872	1258	1329	883	91	2510	-1	522	-1	-1	-1	279
551082_1008	8098	1177	1577	1152	209	3447	-1	306	-1	-1	-1	230
551082_1009	4327	759	888	654	127	1568	-1	255	-1	-1	-1	76
551082_1010	5615	914	858	975	487	1775	-1	370	-1	-1	-1	236
551082_1011	6392	1026	1005	945	409	2287	-1	509	-1	-1	-1	211
551082_1012	6123	984	1055	974	229	2453	-1	259	-1	-1	-1	169
551082_1013	4784	1079	744	1064	221	1285	-1	271	-1	-1	-1	120
551091_22001	6089	-1	1605	1174	499	813	517	362	-1	-1	-1	1119
551091_22002	5632	-1	1677	742	213	1210	528	468	-1	-1	-1	794
551091_22003	4728	-1	1543	929	333	837	407	238	-1	-1	-1	441
551091_22004	6852	-1	2206	1083	366	1902	363	380	-1	-1	-1	552
551091_22005	7225	-1	2812	1199	639	1068	366	506	-1	-1	-1	635
551091_22006	5866	-1	2473	833	403	734	684	92	-1	-1	-1	647
551091_22007	6705	-1	2649	1118	674	777	681	340	-1	-1	-1	466
551091_22008	7211	-1	2237	1244	330	1130	705	383	-1	-1	-1	1182
551091_22009	6850	-1	1887	1372	759	861	768	353	-1	-1	-1	850
551091_22010	7474	-1	2061	1791	712	1053	791	390	-1	-1	-1	676
551091_22011	6624	-1	2043	1105	578	1036	556	256	-1	-1	-1	1050
551091_22012	7681	-1	1686	1481	893	863	680	460	-1	-1	-1	1618
551112_17001	7628	-1	1396	678	646	472	-1	168	-1	-1	-1	4268
551112_17002	5300	-1	409	586	580	302	-1	61	-1	-1	-1	3362
551112_17003	5741	-1	693	487	316	484	-1	155	-1	-1	-1	3606
551112_17004	5844	-1	826	747	597	411	-1	126	-1	-1	-1	3137
551112_17005	6487	-1	526	618	406	548	-1	150	-1	-1	-1	4239
551112_17006	6211	-1	819	658	286	466	-1	50	-1	-1	-1	3932
551112_17007	7278	-1	1417	548	364	575	-1	102	-1	-1	-1	4272
551112_17008	4473	-1	449	855	483	215	-1	27	-1	-1	-1	2444
551112_17009	5102	-1	1145	515	374	383	-1	128	-1	-1	-1	2557
551147_11001	11637	-1	2046	3349	896	917	692	1423	-1	-1	94	2220
551147_11002	8615	-1	1171	2642	763	813	415	1137	-1	-1	116	1558
551147_11003	10293	-1	1314	2949	1041	868	560	1153	-1	-1	89	2319
551147_11004	8151	-1	860	2671	1042	491	418	772	-1	-1	70	1827
551147_11005	8009	-1	748	1355	1022	584	542	1510	-1	-1	89	2159
551147_11006	7267	-1	909	2242	627	1009	472	469	-1	-1	66	1473
551147_11007	10840	-1	1065	2622	582	1762	491	1659	-1	-1	130	2529
551147_11008	6254	-1	352	1673	426	1260	241	588	-1	-1	68	1646
551147_11009	4957	-1	157	1662	498	277	305	699	-1	-1	64	1295
551147_11010	6397	-1	678	2086	665	476	394	652	-1	-1	21	1425
551147_11011	4605	-1	314	1027	267	1077	301	302	-1	-1	77	1240
551171_9001	5525	-1	639	702	-1	-1	3184	-1	-1	-1	-1	1000
551171_9002	5726	-1	779	831	-1	-1	3272	-1	-1	-1	-1	844
551171_9003	4891	-1	733	629	-1	-1	2406	-1	-1	-1	-1	1123
551171_9004	6813	-1	1173	1235	-1	-1	3094	-1	-1	-1	-1	1311
551198_3001	8860	1174	815	1920	627	1383	279	837	-1	-1	396	1429
551198_3002	7231	1016	529	1770	607	1025	358	462	-1	-1	169	1295
551198_3003	7862	1240	457	1473	563	1176	689	639	-1	-1	247	1378
551198_3004	9170	993	466	2668	647	1050	202	994	-1	-1	147	2003
551198_3005	5710	910	285	1582	597	582	193	323	-1	-1	195	1043
551198_3006	7938	1320	734	1351	618	1195	411	365	-1	-1	255	1689
551198_3007	6344	1197	290	1179	593	422	402	649	-1	-1	281	1331
551198_3008	4814	1015	337	1197	404	276	173	247	-1	-1	217	948
551198_3009	5474	986	226	1302	449	444	382	213	-1	-1	238	1234
551198_3010	5391	544	112	1504	299	548	288	496	-1	-1	203	1397
551198_3011	7369	1326	271	1414	1170	635	310	576	-1	-1	235	1432
551198_3012	10017	1620	805	1503	774	1274	622	1085	-1	-1	309	2025
551198_3013	5695	900	263	1172	406	728	303	559	-1	-1	200	1164
551198_3014	5205	838	306	1035	860	551	174	289	-1	-1	145	1007
551198_3015	9153	1520	410	1507	881	692	398	1063	-1	-1	418	2264
551198_3016	8239	1642	457	1781	482	663	443	774	-1	-1	199	1798
551198_3017	11050	2040	343	2167	817	1175	719	777	-1	-1	256	2756
551198_3018	10212	2014	395	1077	569	1258	568	767	-1	-1	496	3068
551198_3019	10027	1822	791	1328	791	1452	419	531	-1	-1	178	2715
551198_3020	9248	1248	547	2081	653	981	385	879	-1	-1	185	2289
551198_3021	7549	1252	387	1810	770	985	194	326	-1	-1	192	1633
551198_3022	6181	1378	535	635	245	786	321	544	-1	-1	242	1495
551198_3023	7935	1161	479	1443	271	984	360	716	-1	-1	351	2170
551198_3024	12934	1969	929	1536	202	909	355	1750	-1	-1	433	4851
551210_10001	4803	479	-1	-1	-1	-1	-1	649	-1	-1	-1	3675
551228_12001	7300	1339	996	548	315	825	1152	1209	-1	-1	-1	916
551228_12002	9058	1629	1022	1145	667	919	1470	614	-1	-1	-1	1592
551228_12003	7175	1319	672	1506	475	714	1315	266	-1	-1	-1	908
551228_12004	7538	2018	792	655	310	952	1251	435	-1	-1	-1	1125
551228_12005	7578	1222	744	746	489	776	1590	812	-1	-1	-1	1199
551228_12006	7664	1647	1007	995	382	761	984	974	-1	-1	-1	914
551236_16001	5271	-1	744	797	389	285	115	169	-1	-1	-1	2772
551236_16002	7206	-1	700	410	230	824	216	159	-1	-1	-1	4667
551236_16003	6990	-1	1024	900	293	916	106	192	-1	-1	-1	3559
551236_16004	7851	-1	376	143	109	444	190	151	-1	-1	-1	6438
551244_19001	7244	1457	577	2258	522	952	-1	683	-1	-1	108	687
551244_19002	9565	1860	1031	2251	380	2136	-1	700	-1	-1	244	963
551244_19003	5296	1065	459	2004	236	546	-1	283	-1	-1	89	614
551244_19004	7149	1129	566	2641	675	580	-1	763	-1	-1	112	683
551244_19005	8392	1599	735	2349	427	1095	-1	1141	-1	-1	227	819
551244_19006	9393	1144	634	3761	1062	997	-1	725	-1	-1	189	881
551244_19007	8142	1681	753	1753	263	1416	-1	699	-1	-1	278	1299
551244_19008	6800	1322	349	1865	867	761	-1	433	-1	-1	199	1004
551244_19009	9110	1569	754	1936	336	1641	-1	836	-1	-1	279	1759
551244_19010	9028	1572	655	2114	556	1564	-1	1193	-1	-1	419	955
551244_19011	7163	1318	405	1629	148	1637	-1	403	-1	-1	125	1498
551244_19012	9679	1647	962	2168	400	1197	-1	1000	-1	-1	244	2061
551244_19013	5923	1014	564	1495	413	824	-1	401	-1	-1	364	848
551244_19014	7872	900	1120	1253	405	1204	-1	1021	-1	-1	268	1701
551252_15001	5486	-1	487	984	474	1985	500	646	-1	-1	-1	410
551252_15002	6603	-1	745	1092	355	1833	1396	909	-1	-1	-1	273
551252_15003	6254	-1	534	943	569	2106	859	875	-1	-1	-1	368
551252_15004	5222	-1	289	1014	530	1761	669	644	-1	-1	-1	315
551279_26001	7463	1410	619	2469	597	825	287	615	-1	-1	-1	641
551279_26002	8396	1859	726	2612	659	1132	252	555	-1	-1	-1	601
551279_26003	7099	1378	488	2558	317	786	261	694	-1	-1	-1	617
551279_26004	9638	1544	908	3957	931	869	228	657	-1	-1	-1	544
551279_26005	8284	1574	396	2866	526	1063	313	801	-1	-1	-1	745
551279_26006	7292	972	318	3079	448	897	239	754	-1	-1	-1	585
551279_26007	6458	884	321	3651	329	188	154	563	-1	-1	-1	368
551279_26008	8083	1212	485	3207	313	927	253	1048	-1	-1	-1	638
551279_26009	8422	1103	407	4509	942	511	197	284	-1	-1	-1	469
551279_26010	7628	961	379	3985	619	749	199	246	-1	-1	-1	490
551287_14001	6415	1325	440	1749	590	941	-1	743	-1	-1	-1	627
551287_14002	10179	2397	441	2267	770	1484	-1	765	-1	-1	-1	2055
551287_14003	8278	1451	251	3501	1011	741	-1	904	-1	-1	-1	419
551287_14004	8337	1785	552	3276	691	1041	-1	561	-1	-1	-1	431
551287_14005	11335	1690	1090	3999	964	1571	-1	1409	-1	-1	-1	612
551287_14006	8934	1858	569	2958	1155	1034	-1	946	-1	-1	-1	414
551287_14007	8935	1474	764	3933	703	495	-1	1005	-1	-1	-1	561
551287_14008	9687	1624	1187	3067	485	1160	-1	1590	-1	-1	-1	574
551287_14009	10456	1952	589	4195	909	1279	-1	948	-1	-1	-1	584
551287_14010	9211	1498	495	3267	619	1515	-1	1190	-1	-1	-1	627
551287_14011	7564	1560	552	3431	307	639	-1	764	-1	-1	-1	311
551287_14012	7834	1649	514	2835	761	1024	-1	686	-1	-1	-1	365
551287_14013	8311	2165	456	2792	745	754	-1	638	-1	-1	-1	761
551287_14014	11574	2304	939	3406	1049	1568	-1	1340	-1	-1	-1	968
551287_14015	12910	3561	684	3848	931	1678	-1	1518	-1	-1	-1	690
551287_14016	14540	3375	761	3153	919	2229	-1	3112	-1	-1	-1	991
551287_14017	14910	3349	1056	2829	472	2197	-1	2028	-1	-1	-1	2979
551287_14018	12087	2657	941	3367	761	1771	-1	1928	-1	-1	-1	662
551287_14019	14733	3510	961	3396	1279	2294	-1	2583	-1	-1	-1	710
551295_21001	3704	595	52	586	174	413	-1	838	-1	-1	150	896
551295_21002	10360	1619	910	2494	598	1274	-1	588	-1	-1	570	2307
551295_21003	7893	589	540	3312	662	988	-1	353	-1	-1	249	1200
551295_21004	10364	1123	667	3576	382	1711	-1	599	-1	-1	675	1631
551295_21005	7417	862	421	3648	262	693	-1	149	-1	-1	477	905
551295_21006	6548	803	279	3004	348	444	-1	232	-1	-1	691	747
551295_21007	4827	678	282	1719	245	677	-1	340	-1	-1	168	718
551295_21008	5661	530	145	2953	347	367	-1	199	-1	-1	303	817
551309_24001	8560	1191	1744	1029	614	667	-1	273	-1	-1	-1	3042
551309_24002	6798	926	926	325	204	317	-1	586	-1	-1	-1	3514
551309_24003	8607	1361	1691	755	308	684	-1	436	-1	-1	-1	3372
551309_24004	8441	1297	1033	911	328	1007	-1	401	-1	-1	-1	3464
551309_24005	2217	164	236	228	125	156	-1	188	-1	-1	-1	1120
551317_5001	5981	1675	-1	281	84	1154	-1	258	-1	-1	-1	2529
551317_5002	5706	1433	-1	322	106	939	-1	326	-1	-1	-1	2580
551317_5003	5376	1413	-1	373	86	1009	-1	233	-1	-1	-1	2262
551325_2001	5572	-1	471	1356	30	691	927	336	-1	-1	-1	1761
551325_2002	5271	-1	284	1339	63	818	1095	467	-1	-1	-1	1205
551368_28001	5736	737	267	138	-1	4247	-1	347	-1	-1	-1	0
551368_28002	5015	738	430	192	-1	3115	-1	540	-1	-1	-1	0
551368_28003	5487	1076	541	297	-1	3252	-1	321	-1	-1	-1	0
551376_6001	2979	440	1073	486	-1	251	-1	308	-1	-1	-1	421
551376_6002	2562	292	964	250	-1	153	-1	229	-1	-1	-1	674
551406_7001	2940	-1	222	103	-1	737	-1	-1	-1	-1	-1	1878
551422_18001	1726	-1	-1	521	-1	-1	361	-1	-1	-1	-1	844
551431_25001	2170	-1	830	-1	-1	-1	-1	750	-1	-1	-1	590
554219_9001	11385	-1	2032	2235	3006	3357	-1	-1	-1	-1	755	0
554227_23001	4985	-1	895	1495	601	-1	191	-1	-1	265	-1	1538
554227_23002	2989	-1	546	655	260	-1	484	-1	-1	82	-1	962
554227_23003	1788	-1	474	393	169	-1	133	-1	-1	128	-1	491
554227_23004	3217	-1	241	439	418	-1	121	-1	-1	144	-1	1854
554227_23005	2982	-1	130	622	577	-1	154	-1	-1	83	-1	1416
554227_23006	2789	-1	173	697	239	-1	52	-1	-1	87	-1	1541
554235_20001	6630	-1	896	611	1092	1796	-1	-1	-1	-1	-1	2235
554235_20002	6666	-1	948	782	774	2321	-1	-1	-1	-1	-1	1841
